num_links,contains_call_action,num_uppercase,contains_promo_words,num_digits,num_repeated_phrases,num_special_chars,num_exclamation,repeat_word_ratio,length_char,length_word,uppercase_ratio,duplicate_char_ratio,num_question,is_night,rating,contains_brand,time_comment,label
0,0,2,0,0,0,0,0,0.1904761904761904,82,21,0.024390243902439,0.0,0,0,5,0,17.41,0
0,0,1,0,0,0,3,0,0.0,114,25,0.0087719298245614,0.0,0,1,5,0,23.1,0
0,1,10,1,15,0,8,0,0.0625,89,16,0.1123595505617977,0.1573033707865168,0,0,5,0,16.06,0
0,0,1,0,0,0,1,0,0.0588235294117647,65,17,0.0153846153846153,0.0,0,0,5,0,7.57,0
0,0,3,0,0,0,6,0,0.1333333333333333,122,30,0.0245901639344262,0.0491803278688524,0,0,5,0,10.38,0
0,0,1,0,0,0,2,0,0.0,64,13,0.015625,0.0,0,0,5,0,18.42,0
0,0,0,0,0,0,0,0,0.0,3,1,0.0,0.0,0,0,5,0,12.38,0
0,0,2,0,0,0,5,0,0.0416666666666666,109,24,0.018348623853211,0.0,0,0,5,0,19.03,0
0,0,1,0,0,0,4,0,0.1538461538461538,104,26,0.0096153846153846,0.0,0,0,5,0,15.53,0
1,1,1,1,10,0,4,0,0.0555555555555555,93,18,0.010752688172043,0.032258064516129,0,0,5,0,22.08,1
0,0,22,0,7,0,10,0,0.1304347826086956,292,69,0.0753424657534246,0.0,0,0,5,0,12.33,0
0,0,1,0,0,0,1,0,0.1428571428571428,89,21,0.0112359550561797,0.0,0,0,5,0,19.49,0
0,0,2,0,0,0,3,0,0.125,100,24,0.02,0.0,0,1,5,0,4.49,0
0,0,3,0,0,0,4,0,0.0689655172413793,141,29,0.0212765957446808,0.0,0,0,5,0,11.11,0
0,0,0,0,2,0,1,0,0.0,59,14,0.0,0.0,0,0,5,0,11.45,0
0,0,4,0,0,0,7,0,0.0277777777777777,164,36,0.024390243902439,0.0,0,0,5,0,8.41,0
0,1,37,1,2,0,5,3,0.0909090909090909,55,11,0.6727272727272727,0.0545454545454545,0,0,5,0,7.38,1
0,0,2,0,0,0,4,0,0.5,126,32,0.0158730158730158,0.0,0,0,5,0,8.17,0
0,0,1,0,0,0,3,0,0.1428571428571428,118,28,0.0084745762711864,0.0,0,0,5,0,20.08,0
0,0,13,1,1,0,9,0,0.0666666666666666,77,15,0.1688311688311688,0.0779220779220779,0,0,5,0,11.13,0
0,0,20,0,0,0,5,0,0.0357142857142857,117,28,0.1709401709401709,0.0256410256410256,0,1,5,0,23.28,0
0,0,1,0,0,0,1,0,0.0588235294117647,63,17,0.0158730158730158,0.0,0,1,5,0,23.34,0
0,0,4,0,0,0,6,0,0.0,179,37,0.0223463687150838,0.0,0,0,5,0,13.37,0
1,0,1,1,0,0,10,3,0.0,97,19,0.0103092783505154,0.0309278350515463,0,0,5,0,16.52,0
0,1,4,0,10,0,8,0,0.0,75,14,0.0533333333333333,0.08,0,0,5,0,16.01,0
0,0,1,0,1,0,2,0,0.0,108,26,0.0092592592592592,0.0,0,0,5,0,14.0,0
0,1,1,0,12,0,3,0,0.0,76,16,0.0131578947368421,0.0,0,0,5,0,13.57,0
0,0,2,0,1,0,7,0,0.2203389830508474,260,59,0.0076923076923076,0.0,0,0,5,0,15.28,0
0,0,3,0,0,0,5,0,0.0,102,24,0.0294117647058823,0.0,0,0,5,0,10.24,0
