length_char,length_word,num_uppercase,uppercase_ratio,num_exclamation,num_question,num_special_chars,num_digits,num_links,repeat_word_ratio,duplicate_char_ratio,contains_promo_words,contains_brand,contains_call_action,rating,time_comment,is_night,num_repeated_phrases
69,18,2,0.028985507246376812,0,0,1,0,0,0.16666666666666666,0.0,0,0,0,5,7.42,0,0
117,29,2,0.017094017094017096,0,0,1,3,0,0.06896551724137931,0.0,0,0,0,5,13.51,0,0
373,84,5,0.013404825737265416,0,0,12,0,0,0.13095238095238096,0.0,0,0,0,5,11.46,0,0
135,26,3,0.022222222222222223,0,0,7,0,0,0.038461538461538464,0.0,0,0,0,5,17.47,0,0
316,76,22,0.06962025316455696,0,0,6,5,0,0.23684210526315788,0.0,0,0,0,5,12.08,0,0
154,39,0,0.0,0,0,1,0,0,0.46153846153846156,0.0,0,0,0,5,15.28,0,0
89,21,1,0.011235955056179775,0,0,0,0,0,0.047619047619047616,0.0,0,0,0,5,10.25,0,0
327,74,5,0.01529051987767584,0,0,12,0,0,0.13513513513513514,0.0,0,0,0,5,9.59,0,0
76,16,1,0.013157894736842105,0,0,3,12,0,0.0,0.0,0,0,1,5,8.56,0,0
72,13,1,0.013888888888888888,0,0,2,0,0,0.0,0.0,0,0,0,5,1.01,1,0
88,20,1,0.011363636363636364,0,0,0,0,0,0.05,0.0,0,0,0,5,23.22,1,0
228,53,6,0.02631578947368421,2,0,8,0,0,0.16981132075471697,0.0,0,0,0,5,17.07,0,0
315,68,9,0.02857142857142857,0,0,13,2,0,0.07352941176470588,0.015873015873015872,0,0,0,5,9.49,0,0
87,21,1,0.011494252873563218,0,0,1,0,0,0.0,0.0,0,0,0,5,16.25,0,0
44,10,2,0.045454545454545456,0,0,0,0,0,0.0,0.0,0,0,0,5,23.21,1,0
140,32,1,0.007142857142857143,0,0,4,0,0,0.125,0.02857142857142857,0,0,0,5,10.48,0,0
104,26,3,0.028846153846153848,0,0,3,0,0,0.19230769230769232,0.0,0,0,0,5,13.47,0,0
64,16,1,0.015625,0,0,0,1,0,0.125,0.0,0,0,0,5,23.24,1,0
138,29,2,0.014492753623188406,0,0,9,1,0,0.034482758620689655,0.028985507246376812,0,0,0,5,18.11,0,0
77,16,0,0.0,0,0,2,10,0,0.0,0.0,0,0,1,5,13.55,0,0
80,18,4,0.05,0,0,4,0,0,0.1111111111111111,0.0,0,0,0,5,12.38,0,0
318,68,9,0.02830188679245283,0,0,14,2,0,0.07352941176470588,0.015723270440251572,0,0,0,5,10.26,0,0
122,28,4,0.03278688524590164,0,0,5,0,0,0.03571428571428571,0.0,1,0,0,5,7.46,0,0
290,66,6,0.020689655172413793,1,0,8,0,0,0.12121212121212122,0.0,0,0,0,5,3.3,1,0
26,6,1,0.038461538461538464,0,0,0,0,0,0.0,0.0,0,0,0,5,11.26,0,0
77,17,4,0.05194805194805195,0,0,0,0,0,0.0,0.0,0,0,0,5,13.25,0,0
76,17,2,0.02631578947368421,0,0,3,3,0,0.11764705882352941,0.039473684210526314,0,0,0,5,6.25,0,0
132,31,4,0.030303030303030304,0,0,4,4,0,0.16129032258064516,0.0,0,0,0,5,11.49,0,0
172,42,3,0.01744186046511628,0,0,3,2,0,0.16666666666666666,0.0,0,0,0,5,2.53,1,0
381,85,14,0.03674540682414698,0,0,5,0,0,0.36470588235294116,0.0,0,0,1,5,21.36,0,0
126,31,2,0.015873015873015872,0,0,4,1,0,0.0,0.0,0,0,0,5,10.49,0,0
130,31,3,0.023076923076923078,0,0,3,0,0,0.12903225806451613,0.0,1,0,0,5,10.36,0,0
296,66,4,0.013513513513513514,0,0,7,1,0,0.09090909090909091,0.0,0,0,0,5,10.2,0,0
126,30,2,0.015873015873015872,0,0,3,0,0,0.1,0.0,0,0,0,5,13.07,0,0
107,22,1,0.009345794392523364,0,0,3,9,0,0.045454545454545456,0.07476635514018691,0,0,0,5,14.15,0,0
207,46,5,0.024154589371980676,0,0,9,3,0,0.043478260869565216,0.014492753623188406,0,0,0,5,20.46,0,0
100,24,2,0.02,0,0,2,0,0,0.08333333333333333,0.0,0,0,0,5,12.26,0,0
66,16,2,0.030303030303030304,0,0,2,0,0,0.0,0.0,0,0,0,5,13.02,0,0
141,34,1,0.0070921985815602835,0,0,4,0,0,0.08823529411764706,0.0,0,0,0,5,10.24,0,0
104,26,1,0.009615384615384616,0,0,4,2,0,0.0,0.0,0,0,0,5,17.37,0,0
78,18,1,0.01282051282051282,0,0,1,0,0,0.0,0.0,0,0,0,5,12.35,0,0
46,10,1,0.021739130434782608,0,0,3,0,0,0.0,0.0,0,0,0,5,16.57,0,0
131,32,1,0.007633587786259542,0,0,1,0,0,0.03125,0.0,0,0,0,5,19.23,0,0
28,6,1,0.03571428571428571,0,0,0,0,0,0.0,0.0,0,0,0,5,15.48,0,0
84,18,4,0.047619047619047616,0,0,3,0,0,0.1111111111111111,0.0,0,0,0,5,9.29,0,0
5,2,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,5,21.2,0,0
69,16,1,0.014492753623188406,0,0,0,0,0,0.0625,0.0,0,0,0,5,20.26,0,0
108,26,3,0.027777777777777776,0,0,2,0,0,0.19230769230769232,0.0,0,0,0,5,12.26,0,0
85,21,3,0.03529411764705882,0,0,1,0,0,0.14285714285714285,0.0,1,0,0,5,12.03,0,0
112,29,3,0.026785714285714284,0,0,3,5,0,0.06896551724137931,0.0,0,0,0,5,21.3,0,0
61,14,2,0.03278688524590164,0,0,3,0,0,0.0,0.11475409836065574,0,0,0,5,15.01,0,0
163,34,5,0.03067484662576687,0,0,2,0,0,0.029411764705882353,0.0,0,0,0,5,13.25,0,0
117,25,1,0.008547008547008548,0,0,4,4,0,0.0,0.0,0,0,0,5,2.3,1,0
52,13,1,0.019230769230769232,0,0,1,0,0,0.0,0.0,0,0,0,5,10.09,0,0
48,11,1,0.020833333333333332,0,0,2,0,0,0.0,0.0,0,0,0,5,21.23,0,0
108,27,5,0.046296296296296294,0,0,5,4,0,0.14814814814814814,0.0,0,0,0,5,22.37,0,0
122,30,1,0.00819672131147541,0,0,0,1,0,0.16666666666666666,0.0,0,0,0,5,12.24,0,0
92,20,1,0.010869565217391304,0,0,5,0,0,0.0,0.0,0,0,0,5,15.11,0,0
135,29,2,0.014814814814814815,0,0,3,3,0,0.06896551724137931,0.0,0,0,0,5,17.09,0,0
107,26,1,0.009345794392523364,0,0,4,0,0,0.19230769230769232,0.0,0,0,1,5,11.29,0,0
177,40,6,0.03389830508474576,0,0,7,1,0,0.05,0.0,0,0,0,5,14.59,0,0
120,31,2,0.016666666666666666,0,0,2,1,0,0.03225806451612903,0.0,0,0,0,5,12.33,0,0
120,26,3,0.025,0,0,3,0,0,0.038461538461538464,0.0,0,0,0,5,15.54,0,0
65,16,1,0.015384615384615385,0,0,3,2,0,0.0,0.0,0,0,0,5,17.26,0,0
132,32,2,0.015151515151515152,0,0,5,6,0,0.15625,0.0,0,0,0,5,14.58,0,1
68,17,2,0.029411764705882353,0,0,2,1,0,0.058823529411764705,0.0,0,0,0,5,19.3,0,0
83,20,1,0.012048192771084338,0,0,4,0,0,0.0,0.0,0,0,0,5,17.47,0,0
120,27,3,0.025,0,0,11,0,0,0.037037037037037035,0.075,0,0,0,5,20.58,0,0
263,61,5,0.019011406844106463,0,0,13,0,0,0.16393442622950818,0.0,0,0,0,5,22.44,0,0
99,24,2,0.020202020202020204,0,0,6,0,0,0.08333333333333333,0.0,0,0,0,5,14.0,0,0
188,47,1,0.005319148936170213,0,0,0,0,0,0.2765957446808511,0.0,0,0,0,5,13.47,0,0
78,19,2,0.02564102564102564,0,0,3,0,0,0.0,0.0,0,0,0,5,16.13,0,0
61,14,1,0.01639344262295082,0,0,2,0,0,0.14285714285714285,0.0,0,0,0,5,19.43,0,0
68,15,0,0.0,0,0,3,0,0,0.0,0.0,0,0,0,5,10.2,0,0
406,80,35,0.08620689655172414,0,0,42,11,5,0.2875,0.012315270935960592,0,0,0,5,20.54,0,0
251,53,6,0.02390438247011952,1,0,13,0,0,0.09433962264150944,0.0,0,0,0,5,15.22,0,0
68,16,2,0.029411764705882353,0,0,1,0,0,0.0,0.0,0,0,0,5,11.4,0,0
250,55,6,0.024,1,0,11,0,0,0.09090909090909091,0.0,0,0,0,5,19.5,0,0
80,17,1,0.0125,0,0,2,0,0,0.0,0.0,0,0,0,5,21.12,0,0
54,13,1,0.018518518518518517,0,0,0,0,0,0.0,0.0,0,0,0,5,11.07,0,0
81,20,3,0.037037037037037035,0,0,2,2,0,0.0,0.0,0,0,0,5,11.38,0,0
73,16,2,0.0273972602739726,0,0,3,0,0,0.0,0.0,0,0,0,5,2.05,1,0
96,23,1,0.010416666666666666,0,0,4,0,0,0.043478260869565216,0.0,0,0,0,5,15.12,0,0
283,60,4,0.014134275618374558,1,0,11,0,0,0.08333333333333333,0.0,0,0,0,5,19.23,0,0
128,29,0,0.0,0,0,1,0,0,0.034482758620689655,0.0,0,0,0,5,11.52,0,0
89,17,2,0.02247191011235955,0,0,4,0,0,0.0,0.0,0,0,0,5,11.15,0,0
305,67,4,0.013114754098360656,0,0,6,0,0,0.07462686567164178,0.0,0,0,0,5,8.15,0,0
109,26,4,0.03669724770642202,3,0,6,5,0,0.0,0.027522935779816515,0,0,0,5,18.23,0,0
154,34,4,0.025974025974025976,0,0,7,2,0,0.0,0.0,0,0,0,5,11.44,0,0
74,25,0,0.0,0,0,0,0,0,0.92,0.0,0,0,0,5,14.21,0,20
69,18,2,0.028985507246376812,0,0,1,0,0,0.16666666666666666,0.0,0,0,0,5,7.42,0,0
117,29,2,0.017094017094017096,0,0,1,3,0,0.06896551724137931,0.0,0,0,0,5,13.51,0,0
373,84,5,0.013404825737265416,0,0,12,0,0,0.13095238095238096,0.0,0,0,0,5,11.46,0,0
135,26,3,0.022222222222222223,0,0,7,0,0,0.038461538461538464,0.0,0,0,0,5,17.47,0,0
316,76,22,0.06962025316455696,0,0,6,5,0,0.23684210526315788,0.0,0,0,0,5,12.08,0,0
154,39,0,0.0,0,0,1,0,0,0.46153846153846156,0.0,0,0,0,5,15.28,0,0
89,21,1,0.011235955056179775,0,0,0,0,0,0.047619047619047616,0.0,0,0,0,5,10.25,0,0
327,74,5,0.01529051987767584,0,0,12,0,0,0.13513513513513514,0.0,0,0,0,5,9.59,0,0
79,17,16,0.20253164556962025,0,0,9,0,0,0.0,0.0759493670886076,1,0,1,5,8.56,0,0
72,13,1,0.013888888888888888,0,0,2,0,0,0.0,0.0,0,0,0,5,1.01,1,0
88,20,1,0.011363636363636364,0,0,0,0,0,0.05,0.0,0,0,0,5,23.22,1,0
228,53,6,0.02631578947368421,2,0,8,0,0,0.16981132075471697,0.0,0,0,0,5,17.07,0,0
315,68,9,0.02857142857142857,0,0,13,2,0,0.07352941176470588,0.015873015873015872,0,0,0,5,9.49,0,0
87,21,1,0.011494252873563218,0,0,1,0,0,0.0,0.0,0,0,0,5,16.25,0,0
44,10,2,0.045454545454545456,0,0,0,0,0,0.0,0.0,0,0,0,5,23.21,1,0
140,32,1,0.007142857142857143,0,0,4,0,0,0.125,0.02857142857142857,0,0,0,5,10.48,0,0
104,26,3,0.028846153846153848,0,0,3,0,0,0.19230769230769232,0.0,0,0,0,5,13.47,0,0
64,16,1,0.015625,0,0,0,1,0,0.125,0.0,0,0,0,5,23.24,1,0
138,29,2,0.014492753623188406,0,0,9,1,0,0.034482758620689655,0.028985507246376812,0,0,0,5,18.11,0,0
86,16,1,0.011627906976744186,0,0,7,0,1,0.5,0.0,1,0,1,5,13.55,0,6
80,18,4,0.05,0,0,4,0,0,0.1111111111111111,0.0,0,0,0,5,12.38,0,0
318,68,9,0.02830188679245283,0,0,14,2,0,0.07352941176470588,0.015723270440251572,0,0,0,5,10.26,0,0
122,28,4,0.03278688524590164,0,0,5,0,0,0.03571428571428571,0.0,1,0,0,5,7.46,0,0
290,66,6,0.020689655172413793,1,0,8,0,0,0.12121212121212122,0.0,0,0,0,5,3.3,1,0
26,6,1,0.038461538461538464,0,0,0,0,0,0.0,0.0,0,0,0,5,11.26,0,0
77,17,4,0.05194805194805195,0,0,0,0,0,0.0,0.0,0,0,0,5,13.25,0,0
76,17,2,0.02631578947368421,0,0,3,3,0,0.11764705882352941,0.039473684210526314,0,0,0,5,6.25,0,0
132,31,4,0.030303030303030304,0,0,4,4,0,0.16129032258064516,0.0,0,0,0,5,11.49,0,0
172,42,3,0.01744186046511628,0,0,3,2,0,0.16666666666666666,0.0,0,0,0,5,2.53,1,0
381,85,14,0.03674540682414698,0,0,5,0,0,0.36470588235294116,0.0,0,0,1,5,21.36,0,0
126,31,2,0.015873015873015872,0,0,4,1,0,0.0,0.0,0,0,0,5,10.49,0,0
130,31,3,0.023076923076923078,0,0,3,0,0,0.12903225806451613,0.0,1,0,0,5,10.36,0,0
296,66,4,0.013513513513513514,0,0,7,1,0,0.09090909090909091,0.0,0,0,0,5,10.2,0,0
126,30,2,0.015873015873015872,0,0,3,0,0,0.1,0.0,0,0,0,5,13.07,0,0
107,22,1,0.009345794392523364,0,0,3,9,0,0.045454545454545456,0.07476635514018691,0,0,0,5,14.15,0,0
207,46,5,0.024154589371980676,0,0,9,3,0,0.043478260869565216,0.014492753623188406,0,0,0,5,20.46,0,0
100,24,2,0.02,0,0,2,0,0,0.08333333333333333,0.0,0,0,0,5,12.26,0,0
66,16,2,0.030303030303030304,0,0,2,0,0,0.0,0.0,0,0,0,5,13.02,0,0
141,34,1,0.0070921985815602835,0,0,4,0,0,0.08823529411764706,0.0,0,0,0,5,10.24,0,0
104,26,1,0.009615384615384616,0,0,4,2,0,0.0,0.0,0,0,0,5,17.37,0,0
78,18,1,0.01282051282051282,0,0,1,0,0,0.0,0.0,0,0,0,5,12.35,0,0
46,10,1,0.021739130434782608,0,0,3,0,0,0.0,0.0,0,0,0,5,16.57,0,0
131,32,1,0.007633587786259542,0,0,1,0,0,0.03125,0.0,0,0,0,5,19.23,0,0
28,6,1,0.03571428571428571,0,0,0,0,0,0.0,0.0,0,0,0,5,15.48,0,0
84,18,4,0.047619047619047616,0,0,3,0,0,0.1111111111111111,0.0,0,0,0,5,9.29,0,0
5,2,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,5,21.2,0,0
69,16,1,0.014492753623188406,0,0,0,0,0,0.0625,0.0,0,0,0,5,20.26,0,0
108,26,3,0.027777777777777776,0,0,2,0,0,0.19230769230769232,0.0,0,0,0,5,12.26,0,0
85,21,3,0.03529411764705882,0,0,1,0,0,0.14285714285714285,0.0,1,0,0,5,12.03,0,0
112,29,3,0.026785714285714284,0,0,3,5,0,0.06896551724137931,0.0,0,0,0,5,21.3,0,0
61,14,2,0.03278688524590164,0,0,3,0,0,0.0,0.11475409836065574,0,0,0,5,15.01,0,0
163,34,5,0.03067484662576687,0,0,2,0,0,0.029411764705882353,0.0,0,0,0,5,13.25,0,0
117,25,1,0.008547008547008548,0,0,4,4,0,0.0,0.0,0,0,0,5,2.3,1,0
52,13,1,0.019230769230769232,0,0,1,0,0,0.0,0.0,0,0,0,5,10.09,0,0
281,66,8,0.028469750889679714,0,0,9,2,0,0.09090909090909091,0.0,0,0,0,5,18.32,0,0
227,51,7,0.030837004405286344,0,0,7,0,0,0.11764705882352941,0.0,0,0,0,5,18.36,0,0
264,59,1,0.003787878787878788,0,0,10,0,0,0.15254237288135594,0.03409090909090909,1,0,0,5,17.44,0,0
245,53,6,0.024489795918367346,0,0,11,2,0,0.09433962264150944,0.0,0,0,0,5,7.55,0,0
337,76,10,0.02967359050445104,0,0,10,1,0,0.18421052631578946,0.0,0,0,0,5,22.37,0,0
361,84,9,0.024930747922437674,0,0,11,0,0,0.2857142857142857,0.008310249307479225,0,0,1,5,18.14,0,0
161,37,4,0.024844720496894408,0,0,3,0,0,0.08108108108108109,0.0,0,0,0,5,8.49,0,0
299,68,4,0.013377926421404682,0,0,8,0,0,0.029411764705882353,0.0,0,0,0,5,22.01,0,0
221,52,4,0.01809954751131222,0,0,8,0,0,0.1346153846153846,0.0,0,0,0,5,19.5,0,0
146,33,2,0.0136986301369863,0,0,4,1,0,0.030303030303030304,0.0,0,0,0,5,11.28,0,0
65,15,1,0.015384615384615385,0,0,2,0,0,0.0,0.0,0,0,0,5,11.07,0,0
90,23,1,0.011111111111111112,0,0,3,1,0,0.13043478260869565,0.0,0,0,0,5,19.23,0,0
69,17,1,0.014492753623188406,1,0,7,5,0,0.058823529411764705,0.0,0,0,0,5,10.45,0,0
109,26,1,0.009174311926605505,0,0,1,0,0,0.07692307692307693,0.0,0,0,0,5,19.53,0,0
56,14,1,0.017857142857142856,0,0,0,0,0,0.0,0.0,0,0,0,4,16.45,0,0
52,13,1,0.019230769230769232,0,0,0,0,0,0.0,0.0,0,0,0,5,13.52,0,0
217,51,4,0.018433179723502304,0,0,8,0,0,0.17647058823529413,0.0,0,0,0,4,16.54,0,0
33,8,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,5,15.5,0,0
76,18,1,0.013157894736842105,0,0,2,1,0,0.1111111111111111,0.0,1,0,0,3,12.14,0,0
83,19,1,0.012048192771084338,0,0,0,0,0,0.0,0.0,0,0,0,5,20.54,0,0
53,13,1,0.018867924528301886,0,0,0,0,0,0.0,0.0,0,0,0,2,20.19,0,0
32,8,1,0.03125,0,0,2,0,0,0.0,0.0,0,0,0,5,9.06,0,0
23,5,1,0.043478260869565216,0,0,2,0,0,0.0,0.0,0,0,0,5,14.45,0,0
78,18,1,0.01282051282051282,0,0,2,0,0,0.0,0.0,0,0,0,5,22.25,0,0
84,22,3,0.03571428571428571,0,0,2,0,0,0.09090909090909091,0.0,0,0,0,5,11.24,0,0
117,29,2,0.017094017094017096,0,0,3,0,0,0.1724137931034483,0.0,0,0,0,1,11.41,0,0
27,5,1,0.037037037037037035,0,0,3,0,0,0.0,0.0,0,0,0,5,16.12,0,0
107,26,1,0.009345794392523364,0,0,4,6,0,0.15384615384615385,0.0,0,0,0,3,10.4,0,0
72,17,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,5,23.41,1,0
70,14,16,0.22857142857142856,0,0,4,7,0,0.0,0.0,1,0,0,5,22.24,0,0
65,15,1,0.015384615384615385,0,0,2,0,0,0.0,0.0,0,0,0,5,6.19,0,0
79,16,1,0.012658227848101266,0,0,2,10,0,0.0,0.0,0,0,1,5,19.41,0,0
78,15,9,0.11538461538461539,0,0,11,1,1,0.0,0.07692307692307693,1,0,0,5,10.3,0,0
329,77,20,0.060790273556231005,1,0,8,4,0,0.18181818181818182,0.0,0,0,0,5,13.03,0,0
96,22,0,0.0,0,0,3,0,0,0.045454545454545456,0.0,0,0,0,5,13.19,0,0
214,57,1,0.004672897196261682,0,0,0,0,0,0.38596491228070173,0.0,0,0,0,5,22.52,0,4
79,18,9,0.11392405063291139,0,0,0,0,0,0.05555555555555555,0.0,0,0,0,5,9.35,0,0
118,29,2,0.01694915254237288,0,0,3,0,0,0.06896551724137931,0.0,0,0,0,5,14.52,0,0
71,15,2,0.028169014084507043,1,0,3,11,0,0.0,0.0,0,0,1,5,20.27,0,0
86,17,0,0.0,3,0,5,10,0,0.0,0.03488372093023256,1,0,1,5,12.26,0,0
305,67,3,0.009836065573770493,0,0,2,0,0,0.26865671641791045,0.0,0,0,0,2,20.57,0,0
249,57,0,0.0,0,0,1,1,0,0.19298245614035087,0.0,0,0,0,4,13.21,0,0
67,17,1,0.014925373134328358,0,0,3,0,0,0.11764705882352941,0.0,0,0,0,5,9.0,0,0
51,11,1,0.0196078431372549,0,0,2,0,0,0.0,0.0,0,0,0,5,23.17,1,0
104,23,2,0.019230769230769232,0,0,3,0,0,0.21739130434782608,0.0,0,0,0,5,12.44,0,0
101,25,1,0.009900990099009901,0,0,2,0,0,0.0,0.0,0,0,0,5,9.28,0,0
43,9,1,0.023255813953488372,0,0,2,0,0,0.0,0.0,0,0,0,5,17.49,0,0
126,31,3,0.023809523809523808,0,0,6,5,0,0.0,0.0,0,0,0,3,18.49,0,0
336,76,8,0.023809523809523808,0,0,8,1,0,0.15789473684210525,0.0,0,0,0,5,12.04,0,0
6,2,1,0.16666666666666666,0,0,0,0,0,0.0,0.0,0,0,0,5,19.33,0,0
8,2,1,0.125,0,0,0,0,0,0.0,0.0,0,0,0,4,17.21,0,0
12,3,1,0.08333333333333333,0,0,0,0,0,0.0,0.0,0,0,0,5,12.09,0,0
8,2,1,0.125,0,0,0,0,0,0.0,0.0,0,0,0,4,16.23,0,0
7,2,1,0.14285714285714285,0,0,0,0,0,0.0,0.0,0,0,0,4,17.34,0,0
6,2,1,0.16666666666666666,0,0,0,0,0,0.0,0.0,0,0,0,4,12.56,0,0
3,1,1,0.3333333333333333,0,0,0,0,0,0.0,0.0,0,0,0,4,14.34,0,0
17,4,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,1,18.41,0,0
83,16,22,0.26506024096385544,0,0,4,12,0,0.0625,0.0,1,0,0,5,0.32,1,0
16,4,1,0.0625,0,0,0,0,0,0.0,0.0,0,0,0,1,22.34,0,0
85,16,1,0.011764705882352941,0,0,5,0,1,0.5,0.03529411764705882,1,0,1,5,8.32,0,6
86,17,0,0.0,3,0,5,10,0,0.0,0.03488372093023256,1,0,1,5,16.31,0,0
78,16,2,0.02564102564102564,1,0,3,10,0,0.0,0.0,0,0,1,5,15.0,0,0
80,17,17,0.2125,0,0,2,0,0,0.058823529411764705,0.0,1,0,1,5,10.25,0,0
89,18,17,0.19101123595505617,0,0,9,2,1,0.0,0.10112359550561797,1,0,0,5,16.55,0,0
79,15,36,0.45569620253164556,7,0,9,2,0,0.2,0.08860759493670886,1,0,1,5,16.58,0,1
70,14,16,0.22857142857142856,0,0,4,7,0,0.0,0.0,1,0,0,5,20.21,0,0
53,11,35,0.660377358490566,3,0,5,2,0,0.0,0.05660377358490566,1,0,1,5,11.52,0,0
55,11,37,0.6727272727272727,3,0,5,2,0,0.09090909090909091,0.05454545454545454,1,0,1,5,21.53,0,0
79,17,13,0.16455696202531644,3,0,6,5,0,0.11764705882352941,0.0379746835443038,1,0,1,2,21.29,0,0
75,14,16,0.21333333333333335,0,0,4,7,1,0.0,0.04,1,0,0,5,15.1,0,0
80,17,2,0.025,1,0,3,10,0,0.0,0.0,0,0,1,5,11.13,0,0
101,18,4,0.039603960396039604,4,0,12,10,0,0.16666666666666666,0.09900990099009901,0,0,1,4,15.47,0,1
91,17,2,0.02197802197802198,0,0,8,0,1,0.23529411764705882,0.0,1,0,1,5,9.23,0,3
81,19,8,0.09876543209876543,0,0,3,2,0,0.05263157894736842,0.0,1,0,1,2,21.06,0,0
95,19,6,0.06315789473684211,0,0,2,15,0,0.0,0.08421052631578947,1,0,1,4,18.27,0,0
78,16,15,0.19230769230769232,0,0,5,0,1,0.0625,0.0,1,0,1,5,16.45,0,0
84,18,9,0.10714285714285714,0,0,5,3,1,0.0,0.03571428571428571,1,0,0,5,14.0,0,0
101,20,1,0.009900990099009901,4,0,7,12,0,0.15,0.039603960396039604,0,0,1,5,22.11,0,1
83,16,1,0.012048192771084338,0,0,5,0,1,0.5,0.03614457831325301,1,0,1,5,20.37,0,6
72,14,6,0.08333333333333333,3,0,8,1,1,0.0,0.041666666666666664,1,0,0,5,10.18,0,0
79,17,19,0.24050632911392406,0,0,3,0,1,0.0,0.0379746835443038,1,0,1,5,22.23,0,0
110,20,4,0.03636363636363636,0,0,8,10,0,0.15,0.12727272727272726,0,0,1,5,9.48,0,0
102,18,16,0.1568627450980392,4,0,8,7,1,0.16666666666666666,0.06862745098039216,1,0,0,5,20.19,0,1
83,20,20,0.24096385542168675,0,0,4,4,0,0.0,0.0,1,0,0,5,13.51,0,0
91,18,1,0.01098901098901099,0,0,8,0,1,0.2777777777777778,0.0,1,0,1,5,21.38,0,3
76,15,15,0.19736842105263158,0,0,5,0,1,0.0,0.0,1,0,1,5,14.51,0,0
75,14,4,0.05333333333333334,0,0,8,10,0,0.0,0.18666666666666668,0,0,1,5,10.07,0,0
88,20,19,0.2159090909090909,0,0,5,2,1,0.05,0.0,1,0,1,5,14.43,0,0
116,22,1,0.008620689655172414,4,0,8,10,1,0.13636363636363635,0.12931034482758622,0,0,1,5,18.57,0,1
77,17,35,0.45454545454545453,3,0,5,2,0,0.11764705882352941,0.03896103896103896,1,0,1,5,11.07,0,0
95,22,3,0.031578947368421054,0,0,2,0,0,0.0,0.0,0,0,0,5,11.45,0,0
77,18,1,0.012987012987012988,0,0,4,0,0,0.16666666666666666,0.0,0,0,0,5,12.5,0,0
299,68,5,0.016722408026755852,1,0,8,0,0,0.04411764705882353,0.0,0,0,0,5,11.12,0,0
75,17,2,0.02666666666666667,0,0,5,3,0,0.11764705882352941,0.04,0,0,0,5,16.51,0,0
67,16,0,0.0,0,0,1,0,0,0.0625,0.0,0,0,0,5,13.27,0,0
573,128,13,0.02268760907504363,0,0,16,3,0,0.2734375,0.0,0,0,0,5,21.17,0,1
66,16,0,0.0,0,0,2,0,0,0.125,0.0,0,0,0,5,22.45,0,0
45,12,0,0.0,0,0,0,0,0,0.08333333333333333,0.0,0,0,0,5,11.22,0,0
119,24,7,0.058823529411764705,0,0,5,5,0,0.3333333333333333,0.0,1,0,1,5,3.19,1,6
66,15,1,0.015151515151515152,0,0,1,0,0,0.0,0.0,0,0,0,5,13.26,0,0
132,30,2,0.015151515151515152,0,0,4,1,0,0.03333333333333333,0.0,0,0,0,5,2.45,1,0
104,22,0,0.0,1,0,5,0,0,0.0,0.0,0,0,0,5,20.36,0,0
78,18,0,0.0,3,0,5,0,0,0.0,0.038461538461538464,0,0,0,5,14.57,0,0
230,57,5,0.021739130434782608,0,0,4,8,0,0.19298245614035087,0.0,0,0,0,5,17.52,0,0
48,13,1,0.020833333333333332,0,0,1,0,0,0.0,0.0,0,0,0,5,17.03,0,0
79,20,1,0.012658227848101266,0,0,0,0,0,0.1,0.0,0,0,0,4,18.21,0,0
76,16,1,0.013157894736842105,0,0,3,12,0,0.0,0.0,0,0,1,5,12.04,0,0
76,20,0,0.0,0,0,2,1,0,0.0,0.0,0,0,0,5,12.54,0,0
62,13,1,0.016129032258064516,0,0,0,0,0,0.07692307692307693,0.16129032258064516,0,0,0,5,3.3,1,0
64,16,1,0.015625,0,0,0,0,0,0.0,0.0,0,0,0,5,10.53,0,0
39,10,0,0.0,0,0,0,0,0,0.1,0.07692307692307693,0,0,0,5,14.27,0,0
143,33,4,0.027972027972027972,0,0,0,0,0,0.06060606060606061,0.0,0,0,0,5,13.08,0,0
204,43,1,0.004901960784313725,0,0,14,2,0,0.023255813953488372,0.0,0,0,0,5,13.37,0,0
263,55,7,0.026615969581749048,0,0,6,1,0,0.2909090909090909,0.0,0,0,0,5,11.44,0,0
224,3,0,0.0,0,0,166,3,0,0.3333333333333333,0.0,0,0,0,5,20.01,0,0
11,3,1,0.09090909090909091,0,0,0,0,0,0.0,0.0,0,0,0,5,22.16,0,0
91,18,1,0.01098901098901099,0,0,4,10,1,0.05555555555555555,0.03296703296703297,0,0,1,5,17.18,0,0
69,20,1,0.014492753623188406,0,0,1,0,0,0.15,0.0,0,0,0,5,8.55,0,0
70,17,2,0.02857142857142857,0,0,3,0,0,0.17647058823529413,0.0,0,0,0,5,22.22,0,0
81,18,8,0.09876543209876543,0,0,2,0,0,0.05555555555555555,0.0,1,0,1,5,14.01,0,0
62,12,0,0.0,0,0,1,0,0,0.08333333333333333,0.0,0,0,0,5,11.33,0,0
74,19,0,0.0,0,0,0,0,0,0.2631578947368421,0.0,0,0,0,5,0.1,1,0
70,17,0,0.0,0,0,1,0,0,0.058823529411764705,0.0,0,0,0,5,11.48,0,0
65,15,0,0.0,0,0,0,0,0,0.06666666666666667,0.0,0,0,0,5,18.41,0,0
