length_char,length_word,num_uppercase,uppercase_ratio,num_exclamation,num_question,num_special_chars,num_digits,num_links,repeat_word_ratio,duplicate_char_ratio,contains_promo_words,contains_brand,contains_call_action,rating,time_comment,is_night,num_repeated_phrases,if_score,rule_score,final_score,label
131,35,3,0.0229007633587786,0,0,3,1,0,0.1714285714285714,0.0,0,0,0,5,8.17,0,0,0.3423699896110893,0.0,0.04760152096823221,0
108,20,3,0.0277777777777777,0,0,10,0,0,0.05,0.0,0,0,0,5,12.16,0,0,0.3388412338328712,0.0,0.039884322400857035,0
34,9,1,0.0294117647058823,0,0,1,0,0,0.0,0.0,0,0,0,5,23.59,1,0,0.4157909337280973,0.0,0.20816916587371878,0
57,15,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,5,17.23,0,0,0.3328029950247668,0.0,0.026679019793346186,0
86,19,1,0.0116279069767441,0,0,0,0,0,0.0,0.0,0,0,0,5,13.13,0,0,0.3253874672383777,0.0,0.01046166047290306,0
66,15,0,0.0,0,0,0,0,0,0.0666666666666666,0.0,0,0,0,5,20.01,0,0,0.3340732964400601,0.0,0.029457100476273642,0
53,12,1,0.0188679245283018,0,0,1,0,0,0.0,0.0,0,0,0,5,8.51,0,0,0.3341638498988752,0.0,0.02965513600680037,0
129,32,2,0.0155038759689922,0,0,6,1,0,0.21875,0.0,0,0,0,5,20.46,0,0,0.34330999424855635,0.0,0.04965726041224952,0
71,14,7,0.0985915492957746,3,0,9,2,1,0.0,0.0422535211267605,1,0,1,5,11.31,0,0,0.5409239961587687,10.35,0.78804144224606,1
87,19,3,0.0344827586206896,0,0,3,0,0,0.0526315789473684,0.0,0,0,0,5,10.04,0,0,0.3273472112697891,0.0,0.014747514972946473,0
11,2,0,0.0,0,0,1,0,0,0.0,0.0,0,0,0,5,21.0,0,0,0.35771071478234273,0.0,0.08115085953251086,0
89,18,17,0.1910112359550561,0,0,9,7,0,0.0555555555555555,0.0674157303370786,1,0,0,5,22.57,0,0,0.4923965299625158,0.04999999999999993,0.3771807631400778,0
64,15,1,0.015625,0,0,2,0,0,0.0,0.0,0,0,0,5,13.22,0,0,0.32425291457595634,0.0,0.007980454991045936,0
73,16,1,0.0136986301369863,0,0,2,0,0,0.0,0.0,0,0,0,5,12.4,0,0,0.3234874331329445,0.0,0.006306388360584348,0
58,12,1,0.0172413793103448,0,0,1,0,0,0.0,0.0,0,0,0,5,22.19,0,0,0.3348268945094355,0.0,0.031105178809508978,0
203,51,1,0.0049261083743842,0,1,5,3,0,0.3725490196078431,0.0,0,0,0,5,9.05,0,0,0.46588841631208233,0.8,0.3413982973851559,0
87,18,1,0.0114942528735632,0,0,0,0,0,0.1111111111111111,0.0,0,0,0,5,14.41,0,0,0.32467224624200985,0.0,0.008897510728509672,0
99,20,7,0.0707070707070707,0,0,4,15,0,0.05,0.0,1,0,1,5,10.37,0,0,0.468310540634188,7.050000000000001,0.5316065952465221,0
63,14,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,5,15.39,0,0,0.33131274341021116,0.0,0.02341991988740579,0
15,4,1,0.0666666666666666,0,0,0,0,0,0.0,0.0,0,0,0,5,15.18,0,0,0.3512362701496996,0.0,0.06699159831301839,0
68,16,1,0.0147058823529411,0,0,2,0,0,0.0,0.0,0,0,0,5,20.52,0,0,0.3281170362973975,0.0,0.016431080788654236,0
326,74,4,0.0122699386503067,0,0,5,4,0,0.1891891891891892,0.0,0,0,0,5,20.31,0,0,0.3807175350616866,2.3,0.19951287191382516,0
29,8,1,0.0344827586206896,0,0,0,1,0,0.0,0.0,0,0,0,5,15.38,0,0,0.33682814224355506,0.0,0.03548179966891829,0
123,33,1,0.008130081300813,0,0,0,0,0,0.2121212121212121,0.0,0,0,0,5,11.45,0,0,0.3377246672782288,0.0,0.03744245156665146,0
79,20,1,0.0126582278481012,0,0,0,1,0,0.15,0.0,0,0,0,1,17.07,0,0,0.43824795485713414,0.0,0.2572814598880217,0
78,18,3,0.0384615384615384,0,0,3,0,0,0.0555555555555555,0.0,0,0,0,4,10.33,0,0,0.36460757897187146,0.0,0.09623392954017483,0
111,22,1,0.009009009009009,4,0,8,10,0,0.1363636363636363,0.036036036036036,1,0,1,5,13.52,0,1,0.5329316039153852,10.75,0.7823968309973515,1
87,17,1,0.0114942528735632,0,0,6,0,1,0.2352941176470588,0.0344827586206896,1,0,1,5,19.47,0,3,0.5419339922256315,10.85,0.8050431485795384,1
18,5,1,0.0555555555555555,0,0,0,0,0,0.0,0.0,0,0,0,5,7.3,0,0,0.3600522930224062,0.0,0.08627176485306545,0
230,51,39,0.1695652173913043,0,0,11,19,0,0.1764705882352941,0.0130434782608695,1,0,0,4,14.55,0,0,0.5740857954591712,10.05,0.851688769125653,1
84,20,1,0.0119047619047619,0,0,2,0,0,0.0,0.0,0,0,0,5,19.57,0,0,0.32715717604515465,0.0,0.014331918186013152,0
76,16,1,0.0131578947368421,0,0,3,12,0,0.0,0.0,0,0,1,5,11.53,0,0,0.4183977885546049,11.2,0.545231163526986,0
111,20,7,0.063063063063063,0,0,6,15,1,0.05,0.072072072072072,1,0,1,5,16.05,0,0,0.5364211448164149,13.249999999999998,0.8639927657847473,1
90,19,1,0.0111111111111111,3,0,8,0,1,0.0,0.0666666666666666,1,0,0,5,22.32,0,0,0.5358726197090696,7.85,0.7030298573496181,0
3,1,1,0.3333333333333333,0,0,0,0,0,0.0,0.0,0,0,0,5,6.55,0,0,0.430819423748707,0.8,0.2647043020568558,0
77,14,16,0.2077922077922078,0,0,4,7,1,0.0714285714285714,0.0389610389610389,1,0,0,5,0.27,1,0,0.589431049455205,11.0,0.9133545208612088,1
12,3,1,0.0833333333333333,0,0,0,0,0,0.0,0.0,0,0,0,5,12.12,0,0,0.36068990810572804,0.0,0.08766619465121736,0
88,22,0,0.0,0,0,0,0,0,0.1363636363636363,0.0,0,0,0,5,12.08,0,0,0.33292414423798095,0.0,0.026943966588595082,0
93,19,1,0.010752688172043,3,0,10,0,1,0.0,0.032258064516129,1,0,0,1,20.49,0,0,0.5844014650940447,8.65,0.832828463909554,1
3,1,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,3,19.04,0,0,0.41112194873888247,1.2,0.2334613060987923,0
54,1,1,0.0185185185185185,1,1,18,10,0,0.0,0.0,0,0,0,5,0.57,1,0,0.5732011086361475,11.250000000000002,0.8852569653381992,1
111,25,3,0.027027027027027,0,0,0,0,0,0.2,0.0,0,0,0,5,9.0,0,0,0.3385772606715574,0.0,0.039307027334167896,0
190,45,40,0.2105263157894736,1,0,12,23,0,0.1111111111111111,0.0,1,0,0,5,8.27,0,0,0.5698638382682241,6.15,0.7270709610710849,0
88,19,3,0.034090909090909,0,0,3,0,0,0.0526315789473684,0.0,0,0,0,5,7.34,0,0,0.3364057397056037,0.0,0.03455802810023813,0
90,17,1,0.0111111111111111,0,0,0,0,0,0.0,0.2888888888888888,0,0,0,5,10.18,0,0,0.43102514311430845,1.0000000000000002,0.2710713589774905,0
79,18,1,0.0126582278481012,0,0,2,0,0,0.0,0.0,0,0,0,5,10.29,0,0,0.3255190068727066,0.0,0.01074933055873385,0
76,19,0,0.0,0,0,2,0,0,0.0526315789473684,0.0,0,0,0,5,22.47,0,0,0.33764696808777406,0.0,0.037272527627747874,0
68,13,5,0.0735294117647058,3,0,8,0,1,0.0,0.0441176470588235,1,0,1,5,19.25,0,0,0.5445274442226301,10.35,0.7959219888136901,1
94,18,1,0.0106382978723404,0,0,6,10,1,0.0555555555555555,0.0,1,0,1,5,16.03,0,0,0.49890160089555086,18.25,0.9298685408882699,1
77,18,1,0.0129870129870129,0,0,3,0,0,0.0555555555555555,0.0,0,0,0,5,14.29,0,0,0.32105802391107313,0.0,0.0009934014198840074,0
514,114,9,0.0175097276264591,0,0,15,16,0,0.175438596491228,0.0,1,0,0,5,21.41,0,0,0.5423505843524035,16.150000000000002,0.9627589468201581,1
74,16,0,0.0,0,0,4,0,0,0.0,0.0,1,0,0,5,0.16,1,0,0.4755465918475031,0.0,0.33885156732472055,0
44,9,1,0.0227272727272727,0,0,0,0,0,0.0,0.0,0,0,0,5,15.11,0,0,0.3288753344140172,0.0,0.018089437871720918,0
86,21,1,0.0116279069767441,0,0,0,0,0,0.0476190476190476,0.0581395348837209,0,0,0,2,20.26,0,0,0.4268273471735302,0.0,0.2323052068419785,0
67,18,1,0.0149253731343283,0,0,0,0,0,0.0,0.0,0,0,0,5,19.2,0,0,0.3293967205186038,0.0,0.01922968116206193,0
93,20,0,0.0,0,0,1,0,0,0.0,0.0,0,0,0,5,6.5,0,0,0.34597496530784433,0.0,0.055485408386609675,0
30,6,1,0.0333333333333333,0,0,1,0,0,0.0,0.0,0,0,0,5,13.41,0,0,0.3358200963468525,0.0,0.03327725766068396,0
181,42,5,0.0276243093922651,0,0,6,0,0,0.0952380952380952,0.0,0,0,0,5,13.22,0,0,0.3349034596521138,0.0,0.03127262264708919,0
101,22,1,0.0099009900990099,0,0,5,0,0,0.0454545454545454,0.0,0,0,0,5,21.44,0,0,0.3315288161405583,0.0,0.0238924592950283,0
113,25,1,0.0088495575221238,0,0,4,0,0,0.08,0.0,0,0,0,5,20.44,0,0,0.32750420939552854,0.0,0.015090861406416231,0
99,24,0,0.0,0,0,0,0,0,0.0416666666666666,0.0,0,0,0,5,22.26,0,0,0.33778736460192527,0.0,0.03757956723206396,0
143,33,1,0.0069930069930069,0,0,5,1,0,0.1212121212121212,0.0,1,0,0,5,12.36,0,0,0.3949150144646226,0.0,0.16251465636439863,0
54,14,3,0.0555555555555555,0,0,2,0,0,0.0714285714285714,0.0,0,0,0,5,11.06,0,0,0.3363484190644828,0.0,0.034432670949632864,0
137,34,0,0.0,0,0,4,3,0,0.1176470588235294,0.0,0,0,0,5,14.52,0,0,0.33684385505125003,0.0,0.03551616273189406,0
206,48,1,0.0048543689320388,0,0,5,1,0,0.1666666666666666,0.0,0,0,0,5,18.53,0,0,0.348916327202466,0.0,0.0619180082110069,0
152,36,0,0.0,0,0,1,0,0,0.0833333333333333,0.0723684210526315,0,0,0,5,13.55,0,0,0.36985611349263625,0.0,0.10771219146311198,0
66,17,0,0.0,0,0,0,2,0,0.0,0.0,0,0,0,5,12.49,0,0,0.33520004558966043,0.0,0.031921240096465096,0
494,104,10,0.020242914979757,0,0,16,1,0,0.3557692307692308,0.0,0,0,0,5,17.43,0,0,0.46511607226234747,8.1,0.5556855539648651,0
144,31,2,0.0138888888888888,0,0,5,0,0,0.1290322580645161,0.0,0,0,0,5,16.13,0,0,0.32705231537881335,0.0,0.014102593564270209,0
94,21,2,0.0212765957446808,0,0,2,0,0,0.0476190476190476,0.0744680851063829,0,0,0,5,17.2,0,0,0.3549721702069593,0.0,0.0751618102465572,0
97,23,0,0.0,0,0,7,2,0,0.0,0.0,0,0,0,5,18.35,0,0,0.3408654855316652,0.0,0.04431125169031559,0
83,19,2,0.0240963855421686,0,0,1,2,0,0.1052631578947368,0.0,0,0,0,5,15.59,0,0,0.32742824463969644,0.0,0.014924730582487536,0
88,17,1,0.0113636363636363,3,0,16,1,0,0.0588235294117647,0.0,0,0,0,5,17.08,0,0,0.4146168772072874,0.5999999999999999,0.22335304687410423,0
102,24,1,0.0098039215686274,0,0,7,0,0,0.0416666666666666,0.0,0,0,0,5,10.41,0,0,0.3299279676730127,0.0,0.02039149003651927,0
119,28,1,0.0084033613445378,0,0,5,0,0,0.0714285714285714,0.0,1,0,0,5,12.35,0,0,0.38831819358166747,0.0,0.14808776488570313,0
200,45,7,0.035,0,0,1,2,0,0.0444444444444444,0.0,1,0,0,5,9.14,0,0,0.4280744486489696,0.0,0.2350325505077088,0
137,34,1,0.0072992700729927,0,0,5,3,0,0.1764705882352941,0.0,0,0,0,5,18.58,0,0,0.3414778548836052,0.0,0.04565047043553645,0
148,31,4,0.027027027027027,0,0,2,0,0,0.064516129032258,0.0,0,0,0,5,15.16,0,0,0.3270786033527189,0.0,0.01416008394538844,0
234,58,0,0.0,0,0,9,0,0,0.2068965517241379,0.017094017094017,0,0,0,5,21.23,0,0,0.38056259536998976,1.5,0.17550538811133276,0
63,17,1,0.0158730158730158,0,0,0,0,0,0.0,0.0,0,0,0,5,17.14,0,0,0.3260058641274664,0.0,0.011814061116779448,0
91,18,0,0.0,0,0,2,0,0,0.0,0.0,0,0,0,5,20.02,0,0,0.33221141237511875,0.0,0.025385260444929843,0
66,16,0,0.0,0,0,0,0,0,0.0625,0.0,0,0,0,5,0.15,1,0,0.42185826699442897,0.0,0.22143809649219492,0
95,23,0,0.0,0,0,0,0,0,0.1304347826086956,0.0,0,0,0,5,16.4,0,0,0.33085003659610496,0.0,0.022408005040542037,0
292,63,4,0.0136986301369863,0,0,12,0,0,0.0634920634920634,0.0,0,0,0,5,23.24,1,0,0.4503794959547456,0.40000000000000013,0.29564680549370953,0
128,31,1,0.0078125,0,0,2,0,0,0.0,0.0,0,0,0,5,19.44,0,0,0.33135255759940224,0.0,0.02350699137183188,0
78,18,1,0.0128205128205128,0,0,2,1,0,0.1111111111111111,0.0,0,0,0,5,7.54,0,0,0.336406641547002,0.0,0.03456000037873634,0
169,38,2,0.0118343195266272,0,0,2,0,0,0.0789473684210526,0.0,0,0,0,5,13.23,0,0,0.3313912674713103,0.0,0.023591647773920178,0
123,29,1,0.008130081300813,0,0,2,0,0,0.0689655172413793,0.0,0,0,0,5,15.57,0,0,0.32433692744677395,0.0,0.008164186608381637,0
103,18,1,0.0097087378640776,0,0,4,0,0,0.0555555555555555,0.0,0,0,0,5,8.05,0,0,0.3313478878426748,0.0,0.02349677886572725,0
299,65,6,0.020066889632107,0,0,10,0,0,0.1846153846153846,0.0,0,0,0,5,17.47,0,0,0.3703768544593661,0.30000000000000004,0.11772676351672538,0
187,43,1,0.0053475935828877,0,0,0,2,0,0.2093023255813953,0.0427807486631016,0,0,0,5,21.37,0,0,0.38272611836841824,0.0,0.13585819799679447,0
91,22,0,0.0,0,0,2,4,0,0.1363636363636363,0.0,0,0,0,5,13.56,0,0,0.3398050285651803,0.0,0.04199208949920112,0
110,27,3,0.0272727272727272,0,0,4,0,0,0.1481481481481481,0.0,0,0,0,5,2.55,1,0,0.41372374963888536,0.0,0.2036483457619278,0
66,15,1,0.0151515151515151,0,0,3,0,0,0.0666666666666666,0.0,0,0,0,5,23.23,1,0,0.400149799490201,0.0,0.17396284888292712,0
115,26,1,0.008695652173913,0,0,6,1,0,0.0,0.0347826086956521,0,0,0,5,17.08,0,0,0.3450190855362511,0.0,0.05339495088046649,0
82,20,0,0.0,0,0,1,0,0,0.15,0.0,0,0,0,5,17.52,0,0,0.3339383862417637,0.0,0.029162059148833522,0
112,29,0,0.0,0,0,0,1,0,0.2068965517241379,0.0,0,0,0,5,23.26,1,0,0.4262348567189851,0.0,0.2310094621732137,0
173,40,3,0.0173410404624277,0,0,6,1,0,0.05,0.0,0,0,0,5,13.21,0,0,0.3356039793222121,0.0,0.03280462138383099,0
75,18,1,0.0133333333333333,0,0,0,1,0,0.1111111111111111,0.0,1,0,0,5,21.2,0,0,0.39867488873128076,0.0,0.170737298600869,0
177,44,0,0.0,0,0,3,2,0,0.1136363636363636,0.0169491525423728,0,0,0,5,11.4,0,0,0.3488086119974211,0.0,0.06168244086707554,0
93,22,2,0.021505376344086,0,0,4,2,0,0.0,0.0,0,0,0,5,12.29,0,0,0.32832658667311626,0.0,0.01688935615848053,0
82,18,3,0.0365853658536585,0,0,1,0,0,0.0,0.1341463414634146,0,0,0,5,13.14,0,0,0.38605110197808384,0.0,0.14312975782177462,0
76,17,3,0.0394736842105263,0,0,0,0,0,0.0588235294117647,0.0,0,0,0,5,12.57,0,0,0.3278553602196681,0.0,0.015858809319873365,0
134,31,2,0.0149253731343283,0,0,4,0,0,0.0967741935483871,0.0,0,0,1,5,10.37,0,0,0.3921491236470827,0.9,0.18309302125664964,0
71,17,1,0.0140845070422535,0,0,0,0,0,0.0,0.0,0,0,0,5,12.45,0,0,0.3255853268926185,0.0,0.010894368865383386,0
226,53,2,0.0088495575221238,0,0,1,0,0,0.1698113207547169,0.0,0,0,0,5,2.24,1,0,0.43332467679704856,0.40000000000000013,0.2583488358288653,0
74,16,0,0.0,0,0,0,0,0,0.0625,0.081081081081081,0,0,0,5,11.35,0,0,0.3674844496416073,0.0,0.1025254905340105,0
78,20,1,0.0128205128205128,0,0,3,0,0,0.05,0.0,0,0,0,5,19.03,0,0,0.32485990385619545,0.0,0.009307907809625168,0
68,16,2,0.0294117647058823,0,0,6,0,0,0.0625,0.0,0,0,0,5,12.24,0,0,0.32618816713541726,0.0,0.012212747962854402,0
91,21,1,0.0109890109890109,0,0,5,0,0,0.0,0.0,0,0,0,5,17.42,0,0,0.32676475680528905,0.0,0.013473718473130065,0
223,51,3,0.0134529147982062,0,0,0,1,0,0.3137254901960784,0.0,0,0,0,5,11.05,0,0,0.37422240721212535,2.3,0.18530837761445948,0
139,33,2,0.014388489208633,0,0,2,0,0,0.0606060606060606,0.0,0,0,0,5,12.08,0,0,0.3258614765395374,0.0,0.011498293249365524,0
118,29,5,0.0423728813559322,0,0,0,1,0,0.1724137931034483,0.0,0,0,0,5,13.15,0,0,0.33839296636659333,0.0,0.03890398562892344,0
133,33,2,0.0150375939849624,0,0,7,4,0,0.0606060606060606,0.0,0,0,0,5,13.32,0,0,0.3372761613087067,0.0,0.036461593200986075,0
146,30,4,0.0273972602739726,0,0,3,0,0,0.1333333333333333,0.0,1,0,0,5,22.58,0,0,0.4067114000547706,0.0,0.18831271542488273,0
84,22,1,0.0119047619047619,0,0,0,0,0,0.0,0.0,0,0,0,5,15.09,0,0,0.3261775010776714,0.0,0.012189421869826387,0
95,23,1,0.0105263157894736,0,0,0,0,0,0.0434782608695652,0.0,0,0,0,5,19.02,0,0,0.3268713364140921,0.0,0.01370680232932759,0
81,20,1,0.0123456790123456,0,0,1,0,0,0.05,0.0,0,0,0,5,16.05,0,0,0.32280397330859434,0.0,0.0048116985863895494,0
115,27,5,0.0434782608695652,0,0,0,0,0,0.0,0.0260869565217391,0,0,0,5,17.34,0,0,0.3464933683291593,0.0,0.056619127834724864,0
116,26,2,0.0172413793103448,0,0,2,0,0,0.1538461538461538,0.0,0,0,0,5,18.45,0,0,0.3298166606282872,0.0,0.020148067532928447,0
105,25,1,0.0095238095238095,0,0,1,0,0,0.16,0.0,0,0,0,5,17.28,0,0,0.3281340824621159,0.0,0.016468359831527044,0
114,25,5,0.043859649122807,0,0,0,0,0,0.04,0.0,0,0,0,5,20.04,0,0,0.3372075734066144,0.0,0.03631159515832379,0
62,16,1,0.0161290322580645,0,0,2,0,0,0.0,0.0,0,0,0,5,22.18,0,0,0.3332608743039768,0.0,0.027680377081759716,0
73,20,1,0.0136986301369863,0,0,3,4,0,0.1,0.0,1,0,0,5,22.27,0,0,0.4008438588608468,0.0,0.1754807192931955,0
116,25,3,0.0258620689655172,0,0,3,0,0,0.04,0.0,0,0,1,5,7.35,0,0,0.398755777745243,1.6,0.21825147661825273,0
124,27,4,0.032258064516129,0,0,1,0,0,0.1851851851851851,0.0,0,0,0,5,21.58,0,0,0.3450254105864004,0.0,0.053408783424008344,0
85,23,2,0.0235294117647058,0,0,3,1,0,0.1304347826086956,0.0,0,0,0,5,18.28,0,0,0.3295495239911538,0.0,0.019563854115240375,0
52,14,1,0.0192307692307692,0,0,0,1,0,0.0,0.0,0,0,0,5,12.33,0,0,0.32995143986454667,0.0,0.020442822453457077,0
86,22,1,0.0116279069767441,0,0,2,0,0,0.1363636363636363,0.0,0,0,0,5,8.45,0,0,0.3318258093165997,0.0,0.02454196735302841,0
216,49,0,0.0,0,0,10,2,0,0.1836734693877551,0.0,0,0,0,5,20.18,0,3,0.4439018225565328,0.0,0.26964616361142896,0
84,18,2,0.0238095238095238,0,0,3,0,0,0.0555555555555555,0.0,0,0,0,5,9.58,0,0,0.32458169655225333,0.0,0.008699483440710745,0
117,25,0,0.0,0,0,2,0,0,0.08,0.0,1,0,0,5,11.38,0,0,0.3928179157356089,0.0,0.15792841454877457,0
82,21,1,0.0121951219512195,0,0,2,0,0,0.1904761904761904,0.0,0,0,0,5,22.17,0,0,0.33824124055542,0.0,0.03857216946305321,0
75,17,1,0.0133333333333333,0,0,2,0,0,0.0588235294117647,0.04,1,0,0,5,21.55,0,0,0.4079731913181094,0.0,0.19107218486447142,0
94,21,1,0.0106382978723404,0,0,4,0,0,0.0,0.0,0,0,0,5,18.44,0,0,0.3277033493059786,0.0,0.015526369650177006,0
89,21,1,0.0112359550561797,0,0,0,0,0,0.0952380952380952,0.0,0,0,0,5,14.47,0,0,0.32346855102636424,0.0,0.0062650942118791485,0
90,21,2,0.0222222222222222,0,0,3,0,0,0.0,0.0,0,0,0,5,13.26,0,0,0.3237691106586175,0.0,0.006922401917261669,0
62,16,1,0.0161290322580645,0,0,0,0,0,0.0,0.0,0,0,0,5,19.25,0,0,0.32960446758738543,0.0,0.019684012796876153,0
66,17,2,0.0303030303030303,0,0,2,0,0,0.0588235294117647,0.0,0,0,0,5,16.55,0,0,0.3241316208730559,0.0,0.007715192204646057,0
104,23,2,0.0192307692307692,0,0,6,0,0,0.0434782608695652,0.0,0,0,0,5,11.55,0,0,0.326120551645589,0.0,0.012064876533367585,0
110,25,2,0.0181818181818181,0,0,6,0,0,0.04,0.0,0,0,0,5,18.33,0,0,0.32759606724301227,0.0,0.015291749564610482,0
73,17,0,0.0,0,0,2,0,0,0.0588235294117647,0.0,0,0,0,5,23.0,1,0,0.4062307515525816,0.0,0.18726156307384728,0
105,20,2,0.019047619047619,0,0,10,0,0,0.05,0.0,0,1,0,5,17.03,0,0,0.4037151306584959,0.0,0.18176003585574654,0
119,27,1,0.0084033613445378,0,0,9,5,0,0.037037037037037,0.0252100840336134,1,0,0,5,12.15,0,0,0.4187749693225488,0.0,0.21469509077808452,0
74,16,3,0.0405405405405405,0,0,3,0,0,0.0625,0.0,0,0,0,5,15.03,0,0,0.32531908819284255,0.0,0.01031211918826683,0
70,16,1,0.0142857142857142,0,0,3,0,0,0.0,0.0,0,0,0,5,8.43,0,0,0.3315441345597187,0.0,0.023925959851549924,0
97,25,1,0.0103092783505154,0,0,2,1,0,0.08,0.0,0,0,0,5,16.03,0,0,0.3229659845406444,0.0,0.005166008412984232,0
107,23,2,0.0186915887850467,0,0,4,0,0,0.0434782608695652,0.0560747663551401,0,0,0,5,16.04,0,0,0.3469865225527045,0.0,0.057697629523884006,0
167,27,2,0.0119760479041916,0,0,43,0,0,0.037037037037037,0.2754491017964072,0,0,0,5,20.58,0,0,0.5000958378390132,3.5,0.4960897401293785,0
132,31,2,0.0151515151515151,0,0,4,0,0,0.032258064516129,0.0,0,0,0,5,13.36,0,0,0.3250385662263127,0.0,0.009698632777111882,0
121,30,3,0.024793388429752,0,0,4,0,0,0.1,0.0,0,0,0,5,19.38,0,0,0.32900402101441134,0.0,0.018370868526211757,0
127,29,2,0.0157480314960629,0,0,2,0,0,0.0,0.0,0,0,0,5,13.13,0,0,0.3264085068282249,0.0,0.012694618987244137,0
100,23,0,0.0,0,0,0,0,0,0.0869565217391304,0.0,0,0,0,5,17.14,0,0,0.32756030327424235,0.0,0.015213535693801251,0
115,26,1,0.008695652173913,0,0,4,0,0,0.0,0.0347826086956521,0,0,0,5,14.58,0,0,0.3397752262577447,0.0,0.04192691346019436,0
77,19,0,0.0,0,0,0,0,0,0.0526315789473684,0.0,0,0,0,5,18.01,0,0,0.3303086695854608,0.0,0.02122406458630153,0
202,46,5,0.0247524752475247,0,0,9,0,0,0.0217391304347826,0.0,0,0,0,5,10.3,0,0,0.3506843140640787,0.0,0.06578450012291392,0
308,67,5,0.0162337662337662,0,0,15,1,0,0.1044776119402985,0.0,0,0,0,5,16.58,0,0,0.3760525675021971,0.5999999999999999,0.13901498147298494,0
211,47,5,0.0236966824644549,0,0,7,0,0,0.0425531914893617,0.0,0,0,0,5,22.18,0,0,0.35130654624890334,0.0,0.06714528835171234,0
100,23,3,0.03,0,0,5,0,0,0.0434782608695652,0.03,0,0,0,5,12.59,0,0,0.33431739905371,0.0,0.029990939726918135,0
98,17,1,0.010204081632653,0,0,5,3,0,0.0,0.0,0,0,0,5,14.45,0,0,0.33229398864415693,0.0,0.02556585029165549,0
133,30,2,0.0150375939849624,0,0,3,1,0,0.0666666666666666,0.0,0,0,0,5,18.49,0,0,0.328123495567074,0.0,0.016445206863063007,0
82,18,2,0.024390243902439,0,0,5,1,0,0.1111111111111111,0.0,0,0,0,5,12.52,0,0,0.3257282054974802,0.0,0.011206836668214527,0
99,24,0,0.0,0,0,1,1,0,0.0833333333333333,0.0,0,0,0,5,21.35,0,0,0.3355582905645698,0.0,0.032704702535040577,0
112,25,1,0.0089285714285714,0,0,2,0,0,0.04,0.0,0,0,0,5,13.17,0,0,0.32290813484983844,0.0,0.005039494259251456,0
183,41,2,0.0109289617486338,0,5,9,0,0,0.048780487804878,0.0273224043715847,0,0,0,5,22.45,0,0,0.4483494622940151,0.0,0.2793729118387125,0
403,89,4,0.009925558312655,0,0,13,0,0,0.1011235955056179,0.0,0,0,0,5,18.14,0,0,0.4007294409294769,2.5999999999999996,0.2521535703713726,0
725,158,76,0.1048275862068965,0,0,58,53,0,0.2025316455696202,0.0041379310344827,0,0,1,5,20.17,0,0,0.6595207551901122,18.9,1.3003647377426313,1
84,22,3,0.0357142857142857,0,0,2,1,0,0.0909090909090909,0.0,0,0,0,5,19.56,0,0,0.33184444793097523,0.0,0.024582728997414347,0
112,26,0,0.0,0,0,4,0,0,0.0384615384615384,0.0267857142857142,0,0,0,5,16.1,0,0,0.33776477589571413,0.0,0.037530166949877396,0
118,30,0,0.0,0,0,3,0,0,0.0666666666666666,0.0254237288135593,0,0,0,5,18.08,0,0,0.33863427179908767,0.0,0.03943170759524369,0
144,36,0,0.0,0,0,0,0,0,0.0833333333333333,0.0,0,0,0,5,13.29,0,0,0.3336140698341929,0.0,0.028452796657127313,0
80,19,0,0.0,0,0,2,0,0,0.0526315789473684,0.0,0,0,0,5,18.34,0,0,0.3293117595849305,0.0,0.0190438761823935,0
46,11,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,5,19.57,0,0,0.3388787464059345,0.0,0.039966360374946906,0
71,15,2,0.028169014084507,0,0,2,0,0,0.0,0.056338028169014,0,0,0,5,12.15,0,0,0.34897552419970856,0.0,0.06204746885125098,0
73,18,1,0.0136986301369863,0,0,0,0,0,0.0555555555555555,0.0,0,0,0,5,17.29,0,0,0.32426532150876497,0.0,0.00800758828394404,0
110,27,1,0.009090909090909,0,0,1,0,0,0.0,0.0,0,0,1,5,22.37,0,0,0.40328038177063663,1.6,0.22814654159221348,0
525,113,10,0.019047619047619,0,0,19,0,0,0.2654867256637168,0.0,0,0,1,5,19.45,0,0,0.5207255033078612,10.100000000000001,0.7364719780606286,0
104,24,2,0.0192307692307692,0,0,3,0,0,0.0833333333333333,0.0,0,0,0,5,21.24,0,0,0.3283317088043215,0.0,0.016900557983169834,0
83,20,1,0.0120481927710843,0,0,4,2,0,0.05,0.0,0,0,0,5,0.15,1,0,0.41862487396830705,0.0,0.21436684033358674,0
112,27,4,0.0357142857142857,0,0,3,0,0,0.037037037037037,0.0,0,0,0,5,21.06,0,0,0.33333323952254384,0.0,0.0278386359118269,0
152,38,0,0.0,0,0,0,3,0,0.0526315789473684,0.0,0,0,0,5,21.13,0,0,0.3486877743568986,0.0,0.06141817546449906,0
65,16,0,0.0,0,0,2,0,0,0.0625,0.0,0,0,0,5,18.25,0,0,0.33001213546755925,0.0,0.020575560463694558,0
145,34,1,0.0068965517241379,0,0,0,0,0,0.1176470588235294,0.0,0,0,0,5,12.2,0,0,0.33125387287581154,0.0,0.023291173203791767,0
